User_ID,Age,Score,Month,DayOfWeek,Is_Weekend,Dept_HR,Dept_Marketing,Dept_Sales,City_New York,City_Paris,City_Tokyo
25826,18.18849608898318,50.02407387900535,11,5,1,0,0,0,0,0,1
25827,25.26788811549604,70.60888791407908,11,6,1,0,0,1,1,0,0
25828,17.19012076262557,48.01371501049263,11,0,0,0,0,0,0,0,1
25829,21.44031548036146,29.38102579758273,11,1,0,0,0,0,0,0,1
25830,21.142519381240824,49.53236760157276,11,2,0,0,0,1,1,0,0
25831,10.96196132518734,45.08766393682395,11,3,0,1,0,0,0,0,0
25832,45.12796068814726,37.90553902361827,11,4,0,0,0,1,0,1,0
25833,32.11017030222281,52.778455206794206,11,5,1,0,1,0,0,0,0
25834,23.13721594381898,18.380960282899,11,6,1,0,0,0,1,0,0
25835,32.21757746433389,27.244015089309915,11,0,0,0,0,1,0,0,1
25836,21.645196063579384,51.04545112064217,11,1,0,0,0,0,1,0,0
25839,31.8959987667706,74.62880553855675,11,2,0,1,0,0,0,1,0
25840,24.10986960685235,51.36373003181222,11,3,0,0,0,0,1,0,0
25841,10.660851883225668,26.896633962049165,11,4,0,0,0,1,0,0,0
25842,15.0585020485744,62.49746233028333,11,5,1,1,0,0,0,0,1
25843,46.54491929554905,46.91746132979223,11,6,1,1,0,0,0,0,0
25844,45.01938548798467,71.53725640294813,11,0,0,1,0,0,0,0,1
25845,37.53215035998948,52.49726741135084,11,1,0,0,1,0,0,0,0
25846,18.849229615901866,60.138078062766574,11,2,0,0,0,1,0,0,0
25847,45.099739879770105,61.701406277831566,11,3,0,0,0,1,1,0,0
25848,34.49782617944353,44.90416917676126,11,4,0,1,0,0,0,1,0
25849,36.54924448351535,28.298393909761003,12,5,1,0,0,0,0,0,0
25850,34.461709444432465,73.24772651491251,12,6,1,1,0,0,1,0,0
25851,14.930128153738965,60.98435819871781,12,0,0,0,1,0,0,0,1
25852,18.018390492531125,56.52811454961119,12,1,0,1,0,0,0,0,1
25853,24.897818335916384,39.52477613561391,12,2,0,0,0,1,0,0,0
25854,36.43639707533113,33.77615604192525,12,3,0,1,0,0,0,0,1
25855,16.195679177568536,45.748756194471,12,4,0,0,0,0,0,1,0
25856,28.246535850558093,67.6737294850097,12,5,1,0,0,1,1,0,0
25857,28.23390489836949,63.28664845619575,12,6,1,0,0,0,0,0,0
25858,37.92739689327578,22.624973777768965,12,0,0,1,0,0,0,1,0
25859,36.74671535607662,61.911226683833405,12,1,0,0,0,1,1,0,0
25860,19.89774070947867,31.315191398213784,12,2,0,0,1,0,1,0,0
25861,30.03303356888268,48.66775146072033,12,3,0,0,0,1,0,0,0
25862,18.3676017124971,45.8665110656164,12,4,0,0,0,0,0,0,1
25864,24.49855101651601,25.568641282576603,12,5,1,0,0,1,1,0,0
25865,31.63925953433372,35.34508147066687,12,6,1,0,1,0,1,0,0
25866,32.25987460104305,50.02407387900535,12,0,0,0,1,0,0,0,1
25867,31.977074407087954,57.7426678393347,12,1,0,0,1,0,0,0,1
25868,36.7449919843457,76.70543862919764,12,2,0,0,1,0,0,0,0
25869,33.91459497933533,66.12395860370916,12,3,0,0,0,0,0,0,0
25870,37.83649129870538,23.69041264058699,12,4,0,0,0,1,1,0,0
25871,34.64619960345136,52.533484973607024,12,5,1,1,0,0,0,0,1
25872,17.35544741074156,65.47642188549867,12,6,1,0,1,0,0,0,0
25873,32.69799074557988,45.19945694483582,12,0,0,1,0,0,0,0,0
25874,24.36130097494667,32.0530391491784,12,1,0,1,0,0,0,0,1
25875,18.907375220927165,63.70702616532402,12,2,0,0,0,1,0,0,1
25876,27.101601073227,54.96840678873304,12,3,0,1,0,0,1,0,0
25877,31.83235599035091,50.02407387900535,12,4,0,1,0,0,0,0,1
25878,32.496750279877844,62.0288449164588,12,5,1,0,0,0,0,0,0
25880,43.073091189715775,64.7436086410684,12,6,1,1,0,0,0,0,1
25881,33.36280830757356,46.1886227206076,12,0,0,0,0,1,0,1,0
25882,35.171063770094094,28.5931648032433,1,1,0,1,0,0,1,0,0
25883,30.953090331756552,39.85194092342219,1,2,0,0,0,1,0,0,1
25884,37.67225463649585,49.14516807218558,1,3,0,0,1,0,1,0,0
25885,34.86988138837064,55.912538650260366,1,4,0,1,0,0,0,0,1
25886,29.45511906142196,66.27825882912117,1,5,1,1,0,0,0,1,0
25887,51.519825670043005,24.169389441934417,1,6,1,1,0,0,0,0,0
25888,24.53816636558181,72.86555133280925,1,0,0,0,1,0,0,0,0
25889,44.54456956708337,42.26218828989912,1,1,0,0,0,0,0,0,0
25890,16.45707073673063,36.752290582249685,1,2,0,1,0,0,1,0,0
25891,38.13616536451456,77.70741752241426,1,3,0,0,0,1,0,0,0
25892,44.36568351726837,28.48201315919974,1,4,0,0,0,0,0,0,0
25893,10.927809289920802,31.312787159995903,1,5,1,0,0,0,1,0,0
25894,31.38950573055094,36.8247079968044,1,6,1,0,0,0,1,0,0
25895,37.15414041244044,46.42380815495015,1,0,0,1,0,0,0,0,0
25896,32.51963604128066,69.73433935212685,1,1,0,0,1,0,0,0,1
25897,33.78155935606964,67.62013042159685,1,2,0,0,1,0,0,1,0
25898,31.36223162376664,68.5657833558313,1,3,0,1,0,0,1,0,0
25899,19.05752173638408,49.25066481109821,1,4,0,0,0,1,0,1,0
25900,53.68045592155442,48.22827197152267,1,5,1,0,0,1,0,1,0
25901,24.96462136684201,53.79542113447789,1,6,1,0,0,1,1,0,0
25902,34.341612387789056,56.559819386083326,1,0,0,1,0,0,0,1,0
25903,23.531603229145727,52.659035364981975,1,1,0,0,1,0,0,0,1
25904,7.241368099793014,61.81444802122491,1,2,0,1,0,0,0,0,0
25905,20.75487126251032,57.35793213121139,1,3,0,0,1,0,0,0,1
25906,15.52393307724862,52.77198033148977,1,4,0,0,0,0,0,1,0
25907,40.91567539224489,41.40077320550857,1,5,1,1,0,0,0,0,0
25908,23.93131983955545,64.28423825821028,1,6,1,0,1,0,1,0,0
25909,24.85908660820037,41.90925639125669,1,0,0,0,0,0,0,0,1
25910,30.03303356888268,51.82743792240234,1,1,0,0,0,0,0,0,0
25911,30.940353987151024,36.67674348409913,1,2,0,1,0,0,1,0,0
25912,22.835414836387194,37.94364700509066,1,3,0,0,1,0,0,0,1
25913,39.92354731246789,25.28879915689945,2,4,0,0,0,0,0,0,1
25914,33.02039323089161,38.8352641271102,2,5,1,1,0,0,0,0,1
25915,24.28174214275552,47.58065831519837,2,6,1,0,0,0,0,0,1
25916,38.502330518370194,44.65964557426455,2,0,0,0,0,1,0,1,0
25917,30.079405230232386,65.14062966890145,2,1,0,1,0,0,1,0,0
25918,30.21496905689951,42.22189766525199,2,2,0,0,0,0,0,0,0
25919,15.373650962680742,54.004575098730754,2,3,0,1,0,0,1,0,0
25920,29.289138672146866,53.41474548038773,2,4,0,1,0,0,0,1,0
25921,33.21544639317998,46.79875079664602,2,5,1,0,1,0,0,1,0
25922,43.335668221983454,46.04185870161914,2,6,1,0,1,0,0,0,0
25923,22.48106370096677,55.445700623463125,2,0,0,0,0,0,0,0,0
25924,52.78108623385511,33.40449801022376,2,1,0,1,0,0,1,0,0
25925,35.56868316828986,50.02407387900535,2,2,0,1,0,0,0,0,1
25926,14.805881239661929,40.86673905419255,2,3,0,0,0,1,0,0,0
25927,21.548018859144435,56.61074379493251,2,4,0,1,0,0,1,0,0
25928,44.20999164216819,49.545701166735554,2,5,1,0,1,0,0,0,0
25929,42.432291429623945,71.11915937344901,2,6,1,1,0,0,0,1,0
25930,30.180934815605028,54.06165681413511,2,0,0,0,1,0,0,1,0
25931,31.49917703057852,74.90015647933072,2,1,0,0,0,1,0,0,1
25932,18.35389726274029,53.65896311174888,2,2,0,0,0,0,0,0,1
25933,43.21442740235342,57.00492435499728,2,3,0,0,1,0,0,0,1
25934,20.122329132255327,35.78521615445104,2,4,0,0,0,0,0,0,1
25935,38.447411111234175,59.04619205593849,2,5,1,0,0,0,0,0,0
25936,30.03303356888268,62.05988259655363,2,6,1,0,0,0,1,0,0
25937,30.48155554219509,33.58649927998883,2,0,0,0,0,0,0,1,0
25938,39.67611366122199,31.313973885341422,2,1,0,0,1,0,1,0,0
25939,48.47639708025695,79.06176503624786,2,2,0,0,0,1,0,1,0
25940,32.67968799210738,52.57179251961701,2,3,0,1,0,0,0,0,0
25941,28.246981835680536,55.42231264220628,2,4,0,0,1,0,0,0,0
25942,29.331471424484832,69.07244947214312,3,5,1,0,0,1,0,0,1
25943,22.57012097327912,49.3114401775025,3,6,1,1,0,0,0,0,0
25944,22.344162072631267,38.04534724664791,3,0,0,0,0,0,0,1,0
25945,34.42406763825703,43.09513711665353,3,1,0,1,0,0,0,0,1
25946,28.36050177850716,63.57621375474113,3,2,0,1,0,0,0,0,0
25947,33.27569176851266,28.18272455584685,3,3,0,0,0,1,0,0,0
25948,15.100638501474286,50.191288363182274,3,4,0,1,0,0,0,0,0
25949,29.0738117481286,42.7342021261254,3,5,1,0,0,0,1,0,0
25951,18.81075723023982,61.40921798790532,3,6,1,0,1,0,0,0,0
25952,30.16526414134551,69.85451303572103,3,0,0,0,1,0,1,0,0
25953,11.45390689101589,52.084538339888205,3,1,0,0,0,1,0,0,1
25954,30.03303356888268,60.05728049355938,3,2,0,0,0,0,1,0,0
25955,38.0766088767805,32.81388157359319,3,3,0,0,0,0,0,1,0
25956,26.907157066870504,38.55027986430147,3,4,0,1,0,0,0,0,0
25957,48.22072865538542,69.61698163216772,3,5,1,0,0,1,0,0,1
25958,34.324431104243125,34.23777578234959,3,6,1,0,0,0,0,1,0
25959,35.30595664889324,84.47295874737384,3,0,0,0,0,0,0,0,0
25960,19.235179501051007,42.96670255916482,3,1,0,0,0,0,1,0,0
25961,26.14894623155547,50.590668540492935,3,2,0,0,1,0,0,1,0
25962,22.67363817952388,57.23008045503377,3,3,0,0,1,0,1,0,0
25963,19.34558260449414,35.66652628364937,3,4,0,0,1,0,0,0,0
25964,36.63893126096135,50.02407387900535,3,5,1,1,0,0,0,1,0
25965,38.64515865768679,65.14142101988713,3,6,1,1,0,0,0,0,0
25966,33.989371941674484,41.44157113646816,3,0,0,1,0,0,0,1,0
25967,21.71932806774013,38.817020425915466,3,1,0,0,0,0,0,0,0
25968,33.30730035097463,67.1141047754302,3,2,0,0,1,0,1,0,0
25969,10.873215985343435,35.48719924534997,3,3,0,0,0,0,0,0,1
25970,43.2300926870804,39.68683523723604,3,4,0,0,0,0,1,0,0
25971,30.03303356888268,64.86977782598858,3,5,1,0,0,1,0,0,1
25972,18.79541017561537,61.08966166083075,3,6,1,0,0,0,0,1,0
25973,30.03303356888268,67.25150068000272,3,0,0,1,0,0,0,0,0
25974,32.04159560242046,34.69709309453093,4,1,0,0,1,0,0,0,0
25975,29.272514015482155,35.07451731376111,4,2,0,0,1,0,1,0,0
25976,30.03303356888268,50.02407387900535,4,3,0,0,0,0,0,0,1
25977,41.33347993603292,57.95112604387882,4,4,0,1,0,0,0,0,1
25978,30.03303356888268,52.87052358676437,4,5,1,1,0,0,0,1,0
25979,15.167310095515552,66.24150505981879,4,6,1,1,0,0,0,0,0
25980,28.93017228045519,50.04124860428672,4,0,0,0,1,0,0,0,1
25981,17.35766018155612,51.854798207370486,4,1,0,1,0,0,0,0,1
25982,42.22625276275925,68.93252680287176,4,2,0,1,0,0,0,0,0
25983,18.217853645870854,37.5243899194,4,3,0,0,0,0,1,0,0
25984,45.57027152210313,54.64448073382748,4,4,0,0,0,1,0,0,0
25985,40.35122165771573,55.47457314874168,4,5,1,1,0,0,0,0,1
25986,42.35055735507584,40.54998965705076,4,6,1,0,0,0,1,0,0
25987,48.871059829532456,50.193323181371824,4,0,0,0,0,0,0,1,0
25988,30.81227924095765,49.61250401543876,4,1,0,1,0,0,0,0,0
25989,30.03303356888268,40.67318981031973,4,2,0,0,0,1,0,0,0
25990,28.969921242313585,30.45505502917567,4,3,0,0,1,0,1,0,0
25991,24.33334394591037,37.36993257985085,4,4,0,0,0,1,0,0,1
25992,22.908087274862776,50.11785550285368,4,5,1,1,0,0,1,0,0
25993,31.508534368068325,50.02407387900535,4,6,1,0,0,1,0,0,0
25994,26.88295785792253,29.2103639181906,4,0,0,0,0,0,1,0,0
25995,22.477903156830035,75.11647789777851,4,1,0,0,0,0,1,0,0
25996,27.545976074127417,51.01663041838341,4,2,0,0,0,1,0,1,0
25997,35.48978464203705,49.03113135526837,4,3,0,0,1,0,0,0,1
25998,39.56417206592696,27.913904828957577,4,4,0,0,0,1,1,0,0
25999,13.970760868090103,64.96177469593691,4,5,1,1,0,0,0,0,0
26000,26.96798913671458,73.3845890972473,4,6,1,0,1,0,1,0,0
26001,28.58656794525296,54.98183346151011,4,0,0,0,0,1,0,0,1
26002,18.17479977772368,44.84748580806093,4,1,0,0,0,1,0,0,1
26003,28.80294266959301,49.34169627950704,4,2,0,0,1,0,0,0,0
26004,31.47995609540028,44.86229964559398,5,3,0,0,0,1,0,0,1
26005,35.188345452809905,41.2131027764172,5,4,0,1,0,0,0,0,0
26006,30.771580256316703,45.53579774936428,5,5,1,0,0,0,0,0,1
26007,21.190505900024444,57.8580069655073,5,6,1,1,0,0,1,0,0
26008,50.12030027571846,55.5589813711069,5,0,0,0,0,1,0,0,0
26009,38.291267716215984,50.02407387900535,5,1,0,0,0,0,0,0,1
26010,35.52719744649867,68.70797402126193,5,2,0,0,1,0,0,1,0
26011,30.03303356888268,19.993168073821835,5,3,0,1,0,0,0,1,0
26012,30.03303356888268,62.1147248317491,5,4,0,0,1,0,0,0,0
26014,30.568719502857643,66.16653122849713,5,5,1,0,0,0,0,1,0
26015,30.01747460274184,39.40999916678882,5,6,1,0,0,1,1,0,0
26016,36.35228478791204,63.46410460583369,5,0,0,0,0,0,1,0,0
26017,45.76357546290923,45.65149285016321,5,1,0,0,0,0,0,0,1
26018,45.12048615289307,33.82797157333313,5,2,0,0,1,0,1,0,0
26019,35.92847598259996,52.13817384448599,5,3,0,1,0,0,0,0,0
26020,35.166118585768,70.54967298208398,5,4,0,0,0,0,1,0,0
26021,36.96042411096486,68.16947190053575,5,5,1,0,0,1,0,0,1
26022,39.85620913336597,46.75324317128398,5,6,1,0,0,0,1,0,0
26023,42.98731939413242,42.1804688905275,5,0,0,0,1,0,0,0,1
26024,27.634159159961506,72.86443685723314,5,1,0,1,0,0,0,0,0
26025,43.18061289837392,68.8794224005369,5,2,0,0,0,1,0,1,0
26026,33.42995114071306,44.54162456419424,5,3,0,0,1,0,1,0,0
26027,36.509316224999495,39.93849112961647,5,4,0,0,0,0,0,0,1
26028,43.819493215339946,51.4831893326121,5,5,1,0,0,0,0,0,0
26029,37.47062250090679,39.23008576128456,5,6,1,1,0,0,0,1,0
26030,39.159955631528405,73.14687414522228,5,0,0,0,1,0,0,1,0
26031,26.10581466717579,46.56811838073418,5,1,0,0,1,0,0,1,0
26032,44.98311543749681,76.46382556031313,5,2,0,1,0,0,1,0,0
26033,36.95686711076125,34.98609625034092,5,3,0,0,0,1,0,1,0
26034,31.260657178404976,34.31957985681436,5,4,0,0,1,0,0,1,0
26035,41.01074386893103,51.100499007236266,5,5,1,1,0,0,0,1,0
26036,30.03303356888268,52.48490049345561,6,6,1,0,1,0,1,0,0
26037,18.31075498178065,49.665265429083895,6,0,0,1,0,0,0,0,0
26038,21.96267377076718,37.87350592488235,6,1,0,0,0,0,0,1,0
26040,30.03303356888268,42.529310406085344,6,2,0,0,0,0,0,0,0
26041,31.90869678631568,25.26278795392901,6,3,0,0,1,0,0,1,0
26042,28.84614258337835,42.01506496169196,6,4,0,0,1,0,0,1,0
26043,42.0843600097144,45.361071297589525,6,5,1,0,0,0,1,0,0
26045,23.348114592666544,63.30588407233009,6,6,1,0,0,1,0,1,0
26046,29.031232728106666,75.37082180549885,6,0,0,1,0,0,0,0,1
26047,30.03303356888268,50.59091176445254,6,1,0,0,0,1,0,1,0
26048,30.03303356888268,29.75741549898712,6,2,0,0,0,1,0,0,0
26049,42.22393437650575,46.66522442140101,6,3,0,0,0,1,0,0,1
26050,46.20932785333117,47.88183866410942,6,4,0,0,0,0,1,0,0
26051,37.6671828262028,50.02407387900535,6,5,1,0,1,0,0,0,1
26052,55.193327912436175,77.12146449074203,6,6,1,0,0,1,0,0,1
26053,24.25247016792587,33.82160367701938,6,0,0,0,0,0,0,0,1
26054,21.65459447567296,54.801904763365705,6,1,0,1,0,0,0,0,1
26055,44.69344293316209,62.13231576309851,6,2,0,0,1,0,0,0,1
26056,31.22832319596337,61.35185770897543,6,3,0,1,0,0,0,0,0
26057,16.24059676584719,66.69780589242718,6,4,0,0,0,1,0,0,1
26058,26.839370283625502,49.96916290546122,6,5,1,0,1,0,0,0,0
26059,32.55658654097274,49.65722378697186,6,6,1,0,0,1,0,0,0
26060,23.53751762092645,52.71519705110694,6,0,0,0,1,0,0,0,0
26061,19.853393129054112,50.05716593756056,6,1,0,0,0,1,1,0,0
26062,27.92370863474124,38.45484037379551,6,2,0,1,0,0,0,0,1
26063,19.35466579638289,53.12211728400644,6,3,0,1,0,0,0,1,0
26064,36.35131038980232,57.631979700364326,6,4,0,0,0,1,1,0,0
26065,10.561951531071536,41.8206091444394,6,5,1,0,1,0,0,1,0
26066,30.904249279654223,57.16031301400488,6,6,1,1,0,0,0,0,1
26067,35.19509888108303,38.93795986216966,6,0,0,0,1,0,0,0,1
26068,29.09458760251624,45.01553190960843,7,1,0,0,1,0,0,1,0
26069,40.932228970708735,47.629542239627206,7,2,0,1,0,0,0,0,0
26070,16.294387657958644,66.1300461060309,7,3,0,0,0,0,0,0,1
26071,22.989104986238857,54.66854765210352,7,4,0,0,0,0,0,1,0
26072,26.699653537491105,62.34993283733886,7,5,1,0,1,0,1,0,0
26073,37.12724569409306,53.68994300445664,7,6,1,1,0,0,0,1,0
26074,32.185075860461204,57.53761730911818,7,0,0,0,0,0,1,0,0
26075,30.03303356888268,46.27341404857016,7,1,0,0,0,1,1,0,0
26076,21.94214103026107,50.34864281029117,7,2,0,0,1,0,0,0,1
26077,16.050111014193487,65.1830387714202,7,3,0,0,0,0,1,0,0
26078,47.89088982933061,27.520768945392817,7,4,0,1,0,0,0,0,1
26079,15.691414160676173,50.08533473785889,7,5,1,1,0,0,0,1,0
26080,36.83062711399045,52.70827857554735,7,6,1,0,1,0,0,0,0
26081,20.213299579780305,57.78173583153831,7,0,0,1,0,0,1,0,0
26082,9.30681649152314,52.892518373071866,7,1,0,0,0,1,0,0,1
26083,26.25216206186768,51.34044644291859,7,2,0,0,0,1,0,0,0
26084,38.9949996247716,34.74579888964668,7,3,0,0,0,0,1,0,0
26085,17.782289115269265,42.107144495189154,7,4,0,1,0,0,0,1,0
26086,35.76094728144831,69.15587475424206,7,5,1,0,0,1,1,0,0
26087,37.62863561186452,74.67828456798394,7,6,1,0,1,0,0,1,0
26088,17.283098584806957,60.59022979269096,7,0,0,1,0,0,0,1,0
26089,27.72238711287629,38.31027526689746,7,1,0,0,0,0,0,1,0
26090,45.77074822327164,50.02407387900535,7,2,0,0,1,0,0,1,0
26091,36.50592619963743,60.625180709241896,7,3,0,0,1,0,0,0,1
26092,27.385075354239795,38.76997517290541,7,4,0,0,1,0,0,0,1
26093,34.15295481253919,49.86060202838951,7,5,1,0,0,1,0,0,1
26095,41.13695678385025,59.00862594979252,7,6,1,0,1,0,0,0,0
26096,41.1326006460214,46.699709580767774,7,0,0,0,0,1,0,1,0
26097,31.209059150860547,35.90334359584541,7,1,0,0,1,0,1,0,0
26098,32.307061564576934,51.884571082232966,7,2,0,0,0,1,0,0,0
26099,20.01203124994328,60.873171471810565,7,3,0,1,0,0,0,0,0
26101,26.233952560584694,62.522547469812594,8,4,0,0,0,1,0,0,0
26102,29.12598290308821,55.79381823277531,8,5,1,0,0,1,0,0,0
26103,40.62627497387989,66.77515479929008,8,6,1,1,0,0,1,0,0
26104,39.22427750618311,23.70126179721622,8,0,0,0,1,0,0,1,0
26105,31.848328883590927,30.112398776524746,8,1,0,1,0,0,1,0,0
26106,41.90538984372787,50.21981005670651,8,2,0,0,1,0,0,1,0
26107,20.565138211855967,54.29321759899759,8,3,0,0,0,1,0,0,0
26108,40.7733688727837,13.619636618340335,8,4,0,0,1,0,0,0,0
26109,22.09571285650532,81.91260338304825,8,5,1,0,0,1,0,0,1
26110,42.39694530064243,38.00692188921475,8,6,1,0,1,0,0,0,1
26111,29.866535352300183,30.006382613878337,8,0,0,0,0,1,0,0,0
26112,10.017133234622628,59.22225687820508,8,1,0,0,0,1,0,0,0
26113,37.30157164031442,83.56793989659802,8,2,0,0,0,0,0,1,0
26114,38.0954575950078,19.68614403605126,8,3,0,0,1,0,0,0,0
26115,25.43419945511418,60.17736520392189,8,4,0,0,1,0,0,1,0
26116,26.28740421605984,18.713292208784,8,5,1,0,0,0,0,0,0
26117,28.40454720115396,53.20174668992695,8,6,1,0,0,1,1,0,0
26118,10.748481873737289,14.573448745649102,8,0,0,0,0,1,0,0,0
26119,6.352718269048566,35.851332241876484,8,1,0,0,0,0,0,1,0
26120,43.01625638130389,53.350975332364825,8,2,0,0,0,0,0,1,0
26121,21.75932332589424,65.09917000671003,8,3,0,1,0,0,1,0,0
26122,48.55264109576363,62.99278954949239,8,4,0,0,0,1,0,1,0
26123,43.70401801138914,62.815110159965215,8,5,1,1,0,0,0,0,1
26124,45.67195314269739,46.33404536584205,8,6,1,0,1,0,1,0,0
26125,23.49701047532845,44.63640087645925,8,0,0,1,0,0,0,0,0
26126,13.915988130694188,56.38946492035317,8,1,0,0,0,0,0,0,0
26127,19.13117693405645,46.41420854110265,8,2,0,0,0,0,0,0,0
26128,25.535452728470883,50.70759326290745,8,3,0,0,0,0,0,1,0
26129,6.267702671493602,50.854054512169775,8,4,0,0,0,0,0,0,0
26130,25.24574310875833,65.52996318672666,8,5,1,1,0,0,0,0,0
26131,30.03303356888268,48.26898554955435,8,6,1,1,0,0,0,0,0
26132,17.055790284133053,55.19575485817097,9,0,0,1,0,0,0,0,1
26133,19.59514901754168,48.559850927163296,9,1,0,0,0,0,0,0,1
26134,27.794014788191983,18.475700823479976,9,2,0,0,0,0,0,0,1
26135,33.56286548310301,56.89259040512384,9,3,0,0,0,1,0,0,0
26136,21.09177331999756,36.54659097849856,9,4,0,0,0,1,0,0,0
26137,32.92252609576269,50.20949860693432,9,5,1,0,0,0,0,1,0
26138,31.368460079878552,47.38971373870214,9,6,1,0,0,1,0,1,0
26139,30.46885859018391,50.02407387900535,9,0,0,0,1,0,0,1,0
26140,23.47985876143423,29.90252753211316,9,1,0,0,1,0,0,1,0
26141,16.666204039646175,71.43538426756538,9,2,0,0,0,0,0,0,0
26142,46.9645197990074,54.820858596163006,9,3,0,1,0,0,0,1,0
26143,36.30305916457426,46.72327156457788,9,4,0,0,1,0,1,0,0
26144,40.05731653060738,51.43355615850198,9,5,1,0,1,0,0,0,0
26145,29.16370315161077,67.0503949099994,9,6,1,1,0,0,0,0,0
26146,28.35974557739862,50.852134843769065,9,0,0,0,0,1,1,0,0
26147,34.90659680725388,49.70027634227978,9,1,0,1,0,0,0,1,0
26148,11.653116495477544,51.91681362819713,9,2,0,0,0,1,1,0,0
26149,18.85356530646856,63.08063167448746,9,3,0,0,0,1,0,1,0
26150,22.02225121971627,42.99605550043773,9,4,0,1,0,0,1,0,0
26151,25.454335774582376,50.02407387900535,9,5,1,0,0,1,0,0,0
26152,21.203043205298457,53.21797136706434,9,6,1,0,1,0,0,1,0
26153,33.32807125250746,58.67190552504738,9,0,0,0,0,0,0,1,0
26154,30.81447234462836,64.90197648794513,9,1,0,0,0,1,0,1,0
26155,43.92864689751377,51.17302257513016,9,2,0,0,1,0,0,0,0
26156,54.73759157112562,42.92839272629729,9,3,0,1,0,0,0,1,0
26157,17.37149759851567,60.18180302582407,9,4,0,0,0,1,1,0,0
26158,31.47305213968445,26.465547443586804,9,5,1,0,1,0,0,1,0
26159,31.45525878206974,33.837841687167646,9,6,1,0,0,1,0,1,0
26160,29.858019302353377,34.800418871385084,9,0,0,1,0,0,0,0,0
26161,19.151754290344986,39.25551034021828,9,1,0,0,0,0,1,0,0
26162,30.03303356888268,29.13608934681446,10,2,0,0,0,1,1,0,0
26163,32.40405611916119,64.3546630880421,10,3,0,0,0,0,1,0,0
26164,20.54649926692764,44.86347433720723,10,4,0,0,0,1,0,1,0
26165,31.59271972167008,24.1409779983637,10,5,1,0,0,1,0,0,1
26167,31.41657903121282,54.70775285247284,10,6,1,1,0,0,0,0,1
26168,20.466995295655657,50.02407387900535,10,0,0,0,0,1,0,1,0
26169,31.574692423345365,51.58188011321345,10,1,0,0,1,0,0,0,0
26170,21.190474165234097,49.53506175453273,10,2,0,0,1,0,0,0,0
26171,31.606956086569184,47.77770397606193,10,3,0,0,0,0,0,1,0
26172,43.393961224391575,50.02407387900535,10,4,0,0,0,0,1,0,0
26173,30.03303356888268,33.48830013958934,10,5,1,0,1,0,1,0,0
26174,33.21870382383057,42.07450382392797,10,6,1,0,0,0,0,1,0
26175,38.17206517497548,30.8600023929571,10,0,0,0,0,0,1,0,0
26176,15.964416555267372,38.42978152723691,10,1,0,0,1,0,1,0,0
26177,47.18921573723013,40.1842319441932,10,2,0,0,1,0,0,0,1
26178,30.03303356888268,40.895104074916446,10,3,0,0,1,0,0,0,1
26179,38.79660997368937,44.47166035290234,10,4,0,1,0,0,0,1,0
26180,37.46909987256323,50.02407387900535,10,5,1,1,0,0,0,0,1
26181,20.9783363849524,47.96351900259184,10,6,1,0,1,0,0,0,1
26182,40.08886136766762,50.02407387900535,10,0,0,0,0,1,0,0,0
26183,30.03303356888268,36.66949540876719,10,1,0,0,1,0,0,1,0
26184,48.899786444022574,36.81925173651734,10,2,0,1,0,0,0,0,0
26185,31.93378751341293,54.69444603246876,10,3,0,0,0,0,0,0,1
26186,28.914566684774027,44.82837539456986,10,4,0,0,0,1,0,0,1
26187,30.03303356888268,47.54641683484096,10,5,1,0,0,1,1,0,0
26188,12.566447286488266,71.46743868601912,10,6,1,0,0,0,0,0,0
26189,26.817724352488405,32.5278940559064,10,0,0,0,0,1,0,0,0
26190,30.03303356888268,40.17520295541927,10,1,0,0,0,0,0,1,0
26191,32.62058182557435,50.02407387900535,10,2,0,1,0,0,1,0,0
26192,15.768968891175344,47.28994464076992,10,3,0,0,0,1,1,0,0
26193,27.60987788813121,49.18111768450042,10,4,0,0,0,1,1,0,0
26194,35.76251392022115,79.09987857265372,11,5,1,0,0,0,0,0,1
26195,36.75509675492517,86.19977032377349,11,6,1,0,0,0,0,0,1
26196,30.03303356888268,68.55307373451619,11,0,0,1,0,0,0,0,1
26197,37.06406608653224,43.32831791106159,11,1,0,0,0,0,0,0,0
26198,27.534260868785083,54.55249285888874,11,2,0,0,0,0,0,0,0
26199,28.14989122501446,50.02407387900535,11,3,0,1,0,0,0,1,0
26200,6.354846301441622,51.541345893929154,11,4,0,0,1,0,1,0,0
26201,44.9357116255788,54.53647416970935,11,5,1,0,1,0,0,0,1
26202,31.76798885011295,46.28128286921058,11,6,1,0,0,0,0,0,1
26203,14.68539573477293,50.598956231297606,11,0,0,1,0,0,1,0,0
26204,33.75201574916466,76.07984082569689,11,1,0,0,1,0,0,0,1
26205,33.44478440847024,45.6606217592078,11,2,0,1,0,0,0,0,1
26206,42.22544152932989,52.41901284174613,11,3,0,0,0,0,0,0,0
26207,26.90311230709122,52.35524400566451,11,4,0,0,0,0,0,0,0
26208,30.119960689385863,50.02407387900535,11,5,1,1,0,0,0,0,1
26209,23.57192199762092,49.31506973915282,11,6,1,0,0,1,0,0,1
26210,35.97948613992738,47.18410232451533,11,0,0,0,0,0,0,0,0
26211,22.165096583249504,64.84942872341048,11,1,0,0,0,0,1,0,0
26212,21.0700948291977,46.48790165033395,11,2,0,0,0,0,1,0,0
